asin,product_title,product_price,product_original_price,currency,product_star_rating,product_num_ratings,product_url,product_photo,product_num_offers,product_minimum_offer_price,is_best_seller,is_amazon_choice,is_prime,climate_pledge_friendly,sales_volume,delivery,has_variations,product_badge,product_availability,coupon_text,book_formats,unit_price,unit_count,book_format,product_byline,price_missing,has_discount,market,source,position,device_category
B07H8RB4ZY,"Apple iPad Air 2 16GB Wi-Fi 9.7in, Silver (Renewed) (Renewed)",69.99,84.0,USD,4.1,324.0,https://www.amazon.com/dp/B07H8RB4ZY,https://m.media-amazon.com/images/I/61KCj7ZjbgL._AC_UY654_QL65_.jpg,1.0,69.99,False,False,False,False,,"FREE delivery Thu, Sep 17Or fastest delivery Tomorrow, Sep 11Only 2 left in stock - order soon.",False,,Only 2 left in stock - order soon.,,,,,,,False,True,US,,,
B07DRNB5R2,"Apple 10.5in iPad Pro 256GB, Wi-Fi, Space Gray MPDY2LL/A (Renewed)",197.0,197.0,USD,4.2,721.0,https://www.amazon.com/dp/B07DRNB5R2,https://m.media-amazon.com/images/I/618n+P-ZuTL._AC_UY654_QL65_.jpg,2.0,176.0,False,False,False,False,,"FREE delivery Sat, Sep 12Only 4 left in stock - order soon.",False,,Only 4 left in stock - order soon.,,,,,,,False,False,US,,,
B08J5Q255V,"2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Silver (8th Generation) EPEAT",,,,4.8,63034.0,https://www.amazon.com/dp/B08J5Q255V,https://m.media-amazon.com/images/I/71GsWDM8sPL._AC_UY654_QL65_.jpg,1.0,,False,False,False,True,,,True,,,,,,,,,True,False,US,,,
B0BFC5JT2C,Apple iPad mini 6-256GB - WiFi + Cellular - Space Gray (Renewed Premium),489.0,489.0,USD,4.3,45.0,https://www.amazon.com/dp/B0BFC5JT2C,https://m.media-amazon.com/images/I/71hM0QvGshL._AC_UY654_QL65_.jpg,1.0,489.0,False,False,True,False,100+ bought in past month,"Join Prime to get FREE delivery Tomorrow, Sep 11Or Non-members get FREE delivery Tue, Sep 15",True,,,Save 5% with coupon,,,,,,False,False,US,,,
B074PXS24F,"Apple iPad 9.7 with WiFi, 128GB- Space Gray (2017 Model) - (Renewed)",104.99,104.99,USD,4.5,2915.0,https://www.amazon.com/dp/B074PXS24F,https://m.media-amazon.com/images/I/61g2VZBU88L._AC_UY654_QL65_.jpg,8.0,75.1,False,False,False,False,,"FREE delivery Thu, Sep 17Only 3 left in stock - order soon.",False,,Only 3 left in stock - order soon.,,,,,,,False,False,US,,,
B0CGLG2RVT,"ECOPAD 10.1 Inch Tablet, Android 15 Tablets 12GB(4+8) RAM / 64GB ROM / 1TB SD Card Expansion, 1280x800 IPS HD Touchscreen, 6000mAh Battery, Bluetooth 5.0, Dual Cameras, GMS, Dual Band WiFi, Black",65.99,65.99,USD,3.8,2915.0,https://www.amazon.com/dp/B0CGLG2RVT,https://m.media-amazon.com/images/I/61VLJD2RPgL._AC_UY654_QL65_.jpg,1.0,65.99,False,False,True,False,1K+ bought in past month,"Join Prime to get FREE delivery Today 7 AM - 11 AMOr Non-members get FREE delivery Tue, Sep 15",True,,,You pay $62.69 with coupon,,,,,,False,False,US,,,
B0GHKV7ZFX,"Apple iPad Pro (M5, 13-inch, 2025), 1TB, Wi-Fi, Silver (Renewed Premium)",,,USD,5.0,1.0,https://www.amazon.com/dp/B0GHKV7ZFX,https://m.media-amazon.com/images/I/61w7qQujEcL._AC_UY654_QL65_.jpg,1.0,,False,False,False,False,,"FREE delivery Sat, Sep 12Or fastest delivery Tomorrow, Sep 11",False,,,Save 5% with coupon,,,,,,True,False,US,,,
B0D3JBSPXF,"Apple iPad Pro 11-Inch (M4): Built for Apple Intelligence, Ultra Retina XDR Display, 2TB, 12MP Front/Back Camera, LiDAR Scanner, Wi-Fi 6E + 5G Cellular, Face ID, All-Day Battery Life — Silver EPEAT",,,USD,4.5,192.0,https://www.amazon.com/dp/B0D3JBSPXF,https://m.media-amazon.com/images/I/61vNHGxWNHL._AC_UY654_QL65_.jpg,3.0,,False,False,True,True,,"Join Prime to get FREE delivery Sat, Sep 12Or Non-members get FREE delivery Tue, Sep 15Only 4 left in stock - order soon.",True,,Only 4 left in stock - order soon.,,,,,,,True,False,US,,,
B07XL7G4H6,"Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (Previous Model) EPEAT",,,,4.8,61479.0,https://www.amazon.com/dp/B07XL7G4H6,https://m.media-amazon.com/images/I/6162WMQWhVL._AC_UY654_QL65_.jpg,1.0,,False,False,False,True,,,True,,,,,,,,,True,False,US,,,
B06XT8K96M,"Apple iPad Air 2 9.7-Inch, 32GB Tablet (Space Gray) (Renewed)",79.0,83.99,USD,4.4,1997.0,https://www.amazon.com/dp/B06XT8K96M,https://m.media-amazon.com/images/I/61oVLSb3M2L._AC_UY654_QL65_.jpg,17.0,69.0,False,False,False,False,50+ bought in past month,"FREE delivery Sat, Sep 12",False,,,,,,,,,False,True,US,,,
B0D3NMYBHR,"Logitech Combo Touch iPad Air 11 inch Keyboard Case - Midnight Black | Fits M2 M3 &amp; M4 models, compatible with 5th gen, features backlit keys, built-in kickstand for flexible viewing",199.99,199.99,USD,4.0,513.0,https://www.amazon.com/dp/B0D3NMYBHR,https://m.media-amazon.com/images/I/61Fs3YQssfL._AC_UY654_QL65_.jpg,2.0,136.82,False,False,True,False,1K+ bought in past month,"Join Prime to get FREE delivery Today 5 PM - 10 PMOr Non-members get FREE delivery Tue, Sep 15",False,,,,,,,,,False,False,US,,,
B0D3J83FNT,"Apple iPad Pro 11-Inch (M4): Built for Apple Intelligence, Ultra Retina XDR Display - Nano-Texture Glass, 2TB, 12MP Front/Back Camera, LiDAR Scanner, Wi-Fi 6E + 5G Cellular, Face ID — Silver EPEAT",,,USD,5.0,1.0,https://www.amazon.com/dp/B0D3J83FNT,https://m.media-amazon.com/images/I/61vNHGxWNHL._AC_UY654_QL65_.jpg,3.0,,False,False,True,True,,"Join Prime to get FREE delivery Tomorrow, Sep 11Or Non-members get FREE delivery Tue, Sep 15Only 20 left in stock - order soon.",False,,Only 20 left in stock - order soon.,,,,,,,True,False,US,,,
B0CMWPDGZH,"Harvopu for iPad A16 11th/10th Generation Case with Keyboard, Folio Cover | Multi-Touch Trackpad, 7 Colors Backlit, Detachable Keyboard for iPad A16 11 inch/10th Gen with Pencil Holder, Navy Blue",25.98,25.98,USD,4.3,6767.0,https://www.amazon.com/dp/B0CMWPDGZH,https://m.media-amazon.com/images/I/71Gf93EDYML._AC_UY654_QL65_.jpg,1.0,25.98,False,False,True,False,10K+ bought in past month,"Join Prime to get FREE delivery Today 7 AM - 11 AMOr Non-members get FREE delivery Tue, Sep 15 on $35 of items shipped by Amazon",True,,,,,,,,,False,False,US,,,
B0CBLPQ4V3,"2 in 1 Tablet 10 Inch Android 15 Tableta, Tablets with Keyboard Mouse Case Stylus, 8GB RAM 32GB ROM Supports 1TB Expansion, 2MP+8MP Dual Camera Quad Core Processor 6000mAh Battery 10.1 IN FHD Tab Pink",64.99,64.99,USD,3.9,1035.0,https://www.amazon.com/dp/B0CBLPQ4V3,https://m.media-amazon.com/images/I/71t51vC0XWL._AC_UY654_QL65_.jpg,1.0,64.99,False,False,True,False,100+ bought in past month,"Join Prime to get FREE delivery Sat, Sep 12Or Non-members get FREE delivery Tue, Sep 15",True,,,,,,,,,False,False,US,,,
B097Z8D329,"Apple 2020 iPad Air (10.9-inch, Wi-Fi + Cellular, 256GB) - Green (Renewed)",343.0,343.0,USD,4.1,90.0,https://www.amazon.com/dp/B097Z8D329,https://m.media-amazon.com/images/I/610jMlRTdSL._AC_UY654_QL65_.jpg,1.0,343.0,False,False,False,False,,"FREE delivery Sat, Sep 12Only 2 left in stock - order soon.",False,,Only 2 left in stock - order soon.,,,,,,,False,False,US,,,
B071GGB84Y,"Apple iPad Pro (10.5-inch, Wi-Fi + Cellular, 64GB) - Rose Gold (Previous Model) EPEAT",814.58,814.58,USD,4.6,922.0,https://www.amazon.com/dp/B071GGB84Y,https://m.media-amazon.com/images/I/71hA1Sf1TnL._AC_UY654_QL65_.jpg,1.0,814.58,False,False,True,True,,"Join Prime to get FREE delivery Tomorrow, Sep 11Or Non-members get FREE delivery Tue, Sep 15Only 2 left in stock - order soon.",True,,Only 2 left in stock - order soon.,,,,,,,False,False,US,,,
B0D3J8S6RX,"Apple iPad Pro 11-Inch (M4): Built for Apple Intelligence, Ultra Retina XDR Display - Nano-Texture Glass, 1TB, 12MP Front/Back Camera, LiDAR Scanner, Wi-Fi 6E, Face ID, All-Day Battery Life — Silver EPEAT",,,USD,4.8,14.0,https://www.amazon.com/dp/B0D3J8S6RX,https://m.media-amazon.com/images/I/61eoFTuljuL._AC_UY654_QL65_.jpg,2.0,,False,False,True,True,,"Join Prime to get FREE delivery Tomorrow, Sep 11Or Non-members get FREE delivery Tue, Sep 15Only 3 left in stock - order soon.",False,Save 12%,Only 3 left in stock - order soon.,,,,,,,True,False,US,,,
B0D3J63BWD,"Apple iPad Magic Keyboard Case for iPad Pro 13-inch (M4 and M5), Great Typing Experience, Built-in Trackpad, Function Row, US English - Black",329.0,349.0,USD,4.3,1567.0,https://www.amazon.com/dp/B0D3J63BWD,https://m.media-amazon.com/images/I/71YMMFyaCPL._AC_UY654_QL65_.jpg,5.0,256.64,False,False,True,False,2K+ bought in past month,"Join Prime to get FREE delivery Today 7 AM - 11 AMOr Non-members get FREE delivery Tue, Sep 15",False,,,,,,,,,False,True,US,,,
B0FZDXL3V3,"Apple iPad Air, 2025 with M3 Chip (11-inch, Wi-Fi, 256GB) - Space Gray (Renewed Premium)",640.0,640.0,USD,4.4,47.0,https://www.amazon.com/dp/B0FZDXL3V3,https://m.media-amazon.com/images/I/61eGgvmroyL._AC_UY654_QL65_.jpg,1.0,640.0,False,False,True,False,50+ bought in past month,"Join Prime to get FREE delivery Tomorrow, Sep 11Or Non-members get FREE delivery Tue, Sep 15Only 6 left in stock - order soon.",True,,Only 6 left in stock - order soon.,,,,,,,False,False,US,,,
B0B5BDZ6K5,"Apple 2022 iPad Air (10.9-inch, Wi-Fi + Cellular, 64GB) - Pink (Renewed)",327.95,348.45,USD,3.6,7.0,https://www.amazon.com/dp/B0B5BDZ6K5,https://m.media-amazon.com/images/I/61ULwAcGldL._AC_UY654_QL65_.jpg,5.0,308.85,False,False,False,False,,"FREE delivery Thu, Sep 17Only 2 left in stock - order soon.",False,,Only 2 left in stock - order soon.,,,,,,,False,True,US,,,
B0F8NVBRQ5,"aiprotablet Tablet 10 inch Android 15 Tablets, 12GB RAM 64GB ROM 1TB Expand, Quad-Core Processor, 1280x800 LCD Touch Screen, WiFi 5, Dual Camera, BT5.0, 6000mAh Battery (Blue)",57.94,60.99,USD,4.0,1240.0,https://www.amazon.com/dp/B0F8NVBRQ5,https://m.media-amazon.com/images/I/61CNa2q2C6L._AC_UY654_QL65_.jpg,1.0,57.94,False,False,True,False,300+ bought in past month,"Join Prime to get FREE delivery Today 5 PM - 10 PMOr Non-members get FREE delivery Tue, Sep 15",True,Save 5%,,,,,,,,False,True,US,,,
B0FVXMHHRP,"Samsung Galaxy Tab A11+ 6GB RAM, 128GB Storage, Expandable Storage, Gray | Optimized Performance, Long Lasting Battery, Large Display, Dolby Atmos Speakers, AI Assist, Slim, Light, 2 Year Warranty",299.99,299.99,USD,4.6,2410.0,https://www.amazon.com/dp/B0FVXMHHRP,https://m.media-amazon.com/images/I/61NlIpbonCL._AC_UY654_QL65_.jpg,2.0,214.99,False,False,True,False,5K+ bought in past month,"Join Prime to get FREE delivery Today 7 AM - 11 AMOr Non-members get FREE delivery Tue, Sep 15",True,,,,,,,,,False,False,US,,,
B0FQFB8FMG,"Apple AirPods Pro 3 Wireless Earbuds with Active Noise Cancellation | Live Translation, Heart Rate Sensing, Hearing Aid Feature, Bluetooth Headphones, Spatial Audio, USB-C Charging",199.0,249.0,USD,4.4,14953.0,https://www.amazon.com/dp/B0FQFB8FMG,https://m.media-amazon.com/images/I/61solmQSSlL._AC_UY654_QL65_.jpg,7.0,183.44,False,False,True,False,10K+ bought in past month,"Join Prime to get FREE delivery Today 5 PM - 10 PMOr Non-members get FREE delivery Tue, Sep 15",False,,,,,,,,,False,True,US,,,
B0BL8WSCH3,"Amazon Fire 7 Kids tablet (newest model) ages 3-7. Top-selling 7&quot; kids tablet on Amazon. Includes ad-free and exclusive content, easy parental controls, 10-hr battery, 16 GB, Purple",109.99,109.99,USD,4.3,20024.0,https://www.amazon.com/dp/B0BL8WSCH3,https://m.media-amazon.com/images/I/61Z6cryinCL._AC_UY654_QL65_.jpg,1.0,109.99,False,False,True,False,2K+ bought in past month,Join Prime to get FREE delivery Today 7 AM - 11 AMOr Non-members get FREE delivery Sep 17 - 24,True,,,,,,,,,False,False,US,,,
B0H131PT6W,"2025 Apple iPad Pro with Apple M5 Chip, Nano-Texture Glass (11-inch, Wi-Fi, 1TB) Silver (Renewed)",,,USD,,0.0,https://www.amazon.com/dp/B0H131PT6W,https://m.media-amazon.com/images/I/61fpCltt1kL._AC_UY654_QL65_.jpg,1.0,,False,False,False,False,,"FREE delivery Sat, Sep 12Or fastest delivery Tomorrow, Sep 11",False,,,Save 5% with coupon,,,,,,True,False,US,,,
B0BK8RFV57,"SEYMAC stock Case for iPad (A16) 11th/10th Generation 11&#x27;&#x27;/10.9&#x27;&#x27; 2025/2022, Full-Body Drop Protection Case with Screen Protector &amp;360° Rotate Hand Strap/Stand, Black",27.99,39.99,USD,4.5,11437.0,https://www.amazon.com/dp/B0BK8RFV57,https://m.media-amazon.com/images/I/71ZoOL+C0zL._AC_UY654_QL65_.jpg,1.0,27.99,False,False,True,False,8K+ bought in past month,"Join Prime to get FREE delivery Today 7 AM - 11 AMOr Non-members get FREE delivery Tue, Sep 15",True,,,,,,,,,False,True,US,,,
B0GHL2XPZS,"Apple iPad Pro (M5, 13-inch, 2025), 2TB, Wi-Fi, Space Black (Renewed Premium)",,,USD,,0.0,https://www.amazon.com/dp/B0GHL2XPZS,https://m.media-amazon.com/images/I/71g7SN0HljL._AC_UY654_QL65_.jpg,1.0,,False,False,False,False,,"FREE delivery Sat, Sep 12Or fastest delivery Tomorrow, Sep 11Only 8 left in stock - order soon.",False,,Only 8 left in stock - order soon.,,,,,,,True,False,US,,,
B0DCH8VDXF,"Apple EarPods Headphones with USB-C Plug, Wired Ear Buds with Built-in Remote to Control Music, Phone Calls, and Volume",19.0,19.0,USD,4.5,17687.0,https://www.amazon.com/dp/B0DCH8VDXF,https://m.media-amazon.com/images/I/513OSdW4elL._AC_UY654_QL65_.jpg,4.0,17.87,False,False,True,False,10K+ bought in past month,"Join Prime to get FREE delivery Today 7 AM - 11 AM on eligible ordersOr Non-members get FREE delivery Tue, Sep 15 on $35 of items shipped by Amazon",False,,,,,,,,,False,False,US,,,
B0DS2Z8YVT,"Apple 2024 iPad Mini, 8.3-inch, Wi-Fi, 128GB, Space Gray (Renewed)",447.21,569.0,USD,4.5,52.0,https://www.amazon.com/dp/B0DS2Z8YVT,https://m.media-amazon.com/images/I/61Tix2-t7iL._AC_UY654_QL65_.jpg,11.0,434.99,False,False,False,False,50+ bought in past month,"FREE delivery Sat, Sep 12",False,,,,,,,,,False,True,US,,,
B0D4XF6G72,"Apple 2024 iPad Air (11-inch, Wi-Fi, 256GB) - Starlight (Renewed)",499.95,499.95,USD,3.4,6.0,https://www.amazon.com/dp/B0D4XF6G72,https://m.media-amazon.com/images/I/71tnm359YZL._AC_UY654_QL65_.jpg,4.0,452.15,False,False,False,False,100+ bought in past month,"FREE delivery Tomorrow, Sep 11Only 1 left in stock - order soon.",False,,Only 1 left in stock - order soon.,,,,,,,False,False,US,,,
B0DTCL2C2D,"2024 Apple iPad Mini with A17 Pro Chip (8.3-inch, Wi-Fi + Cellular, 128GB) - Blue (Renewed)",588.65,741.0,USD,4.5,83.0,https://www.amazon.com/dp/B0DTCL2C2D,https://m.media-amazon.com/images/I/61GaU32UmjL._AC_UY654_QL65_.jpg,1.0,588.65,False,False,False,False,,"FREE delivery Sat, Sep 12Or fastest delivery Tomorrow, Sep 11Only 7 left in stock - order soon.",True,,Only 7 left in stock - order soon.,,,,,,,False,True,US,,,
B0FVWT1G62,"Tablet Android 16 10 Inch 12GB RAM+64GB ROM/ 1TB Expandable, 1280 * 800 HD Touch Screen, 5G WiFi6 BT 5.0, 2 in 1 Tab with Keyboard Case Mouse Stylus (Pink)",62.99,62.99,USD,3.9,250.0,https://www.amazon.com/dp/B0FVWT1G62,https://m.media-amazon.com/images/I/71QnfcsatFL._AC_UY654_QL65_.jpg,1.0,62.99,False,False,True,False,500+ bought in past month,"Join Prime to get FREE delivery Today 5 PM - 10 PMOr Non-members get FREE delivery Tue, Sep 15",True,,,,,,,,,False,False,US,,,
B0DGHMNQ5Z,"Apple AirPods 4 Wireless Earbuds | Bluetooth Headphones, Personalized Spatial Audio, Sweat &amp; Water Resistant, USB-C Charging Case, H2 Chip",99.0,129.0,USD,4.5,34543.0,https://www.amazon.com/dp/B0DGHMNQ5Z,https://m.media-amazon.com/images/I/61iBtxCUabL._AC_UY654_QL65_.jpg,6.0,91.26,False,False,False,False,10K+ bought in past month,"FREE delivery Sep 15 - 18Or fastest delivery Wed, Sep 16",False,,,,,,,,,False,True,US,,,
B0GJTXVN9Z,"Apple AirTag (2nd Generation) - 4 Pack: Tracker for Keychain, Wallet, and More; Locator with Sound; Simple One-Tap Setup with iPhone or iPad; Key Finder with up to 1.5X Precision Finding Range*",89.0,99.0,USD,4.5,10300.0,https://www.amazon.com/dp/B0GJTXVN9Z,https://m.media-amazon.com/images/I/611DjYhflAL._AC_UY654_QL65_.jpg,1.0,89.0,False,False,True,False,10K+ bought in past month,"Join Prime to get FREE delivery Tomorrow, Sep 11Or Non-members get FREE delivery Tue, Sep 15",False,,,,,,,,,False,True,US,,,
B0G7TL38H7,"2025 Apple iPad Pro (11-inch, M5 chip, Wi-Fi, 256GB) - Silver (Renewed)",989.0,989.0,USD,4.5,5.0,https://www.amazon.com/dp/B0G7TL38H7,https://m.media-amazon.com/images/I/61OExjvn1+L._AC_UY654_QL65_.jpg,3.0,939.97,False,False,False,False,,"FREE delivery Thu, Sep 17Or fastest delivery Sep 14 - 15Only 1 left in stock - order soon.",False,,Only 1 left in stock - order soon.,,,,,,,False,False,US,,,
B0DZJ7CNCG,"Apple 2024 iPad Air (13-inch, Wi-Fi, 128GB) - Starlight (Renewed Premium)",733.54,733.54,USD,4.5,40.0,https://www.amazon.com/dp/B0DZJ7CNCG,https://m.media-amazon.com/images/I/71uujdOqQeL._AC_UY654_QL65_.jpg,1.0,733.54,False,False,False,False,,"FREE delivery Tue, Sep 15Or fastest delivery Mon, Sep 14",True,,,,,,,,,False,False,US,,,
B09V3HN1KC,"Apple iPad Air (5th Generation): with M1 chip, 10.9-inch Liquid Retina Display, 64GB, Wi-Fi 6, 12MP front/12MP Back Camera, Touch ID, All-Day Battery Life – Space Gray EPEAT",,,,4.8,13467.0,https://www.amazon.com/dp/B09V3HN1KC,https://m.media-amazon.com/images/I/61XZQXFQeVL._AC_UY654_QL65_.jpg,1.0,,False,False,False,True,,,True,,,,,,,,,True,False,US,,,
B0D3JBCRYW,"Apple iPad Pro 11-Inch (M4): Built for Apple Intelligence, Ultra Retina XDR Display - Nano-Texture Glass, 2TB, 12MP Front/Back Camera, LiDAR Scanner, Wi-Fi 6E, Face ID — Space Black EPEAT",,,USD,4.8,7.0,https://www.amazon.com/dp/B0D3JBCRYW,https://m.media-amazon.com/images/I/61IsQRFoxJL._AC_UY654_QL65_.jpg,1.0,,False,False,True,True,,"Join Prime to get FREE delivery Tomorrow, Sep 11Or Non-members get FREE delivery Tue, Sep 15",False,,,,,,,,,True,False,US,,,
B0B8STRJYJ,"MoKo for iPad (A16) 11th Generation Case, iPad 10th Gen Case, Navy Blue | For iPad 11/10.9 Inch Case 2025/2022, Slim Stand Hard PC Translucent Back Shell Smart Cover,Support Touch ID,Auto Wake/Sleep ClimatePartner certified",9.95,9.95,USD,4.6,43397.0,https://www.amazon.com/dp/B0B8STRJYJ,https://m.media-amazon.com/images/I/51IFiSD+kCL._AC_UY654_QL65_.jpg,6.0,9.75,False,False,True,True,10K+ bought in past month,"Join Prime to get FREE delivery Today 7 AM - 11 AM on eligible ordersOr Non-members get FREE delivery Tue, Sep 15 on $35 of items shipped by Amazon",True,,,,,,,,,False,False,US,,,
B0D3JB59ZT,"Apple iPad Pro 11-Inch (M4): Built for Apple Intelligence, Ultra Retina XDR Display - Nano-Texture Glass, 2TB, 12MP Front/Back Camera, LiDAR Scanner, Wi-Fi 6E + 5G Cellular, Face ID — Space Black EPEAT",,,USD,4.1,8.0,https://www.amazon.com/dp/B0D3JB59ZT,https://m.media-amazon.com/images/I/61I7xveZKhL._AC_UY654_QL65_.jpg,1.0,,False,False,True,True,,"Join Prime to get FREE delivery Tomorrow, Sep 11Or Non-members get FREE delivery Tue, Sep 15Only 3 left in stock - order soon.",False,,Only 3 left in stock - order soon.,,,,,,,True,False,US,,,
B0BTRLY3PY,"Apple 2022 iPad Pro 11-inch, Wi-Fi + Cellular, 128GB - Silver (Renewed)",599.95,599.95,USD,4.1,22.0,https://www.amazon.com/dp/B0BTRLY3PY,https://m.media-amazon.com/images/I/71KZGj+T8yL._AC_UY654_QL65_.jpg,4.0,539.85,False,False,False,False,,"FREE delivery Tomorrow, Sep 11Only 2 left in stock - order soon.",False,,Only 2 left in stock - order soon.,,,,,,,False,False,US,,,
B0CVDZ7WYW,"Amazon Fire HD 8 tablet (newest model), 8” HD Display, 4GB memory, 64GB, responsive and vibrant, designed for portable entertainment, Black",84.99,129.99,USD,4.5,10441.0,https://www.amazon.com/dp/B0CVDZ7WYW,https://m.media-amazon.com/images/I/717z5zjuBWL._AC_UY654_QL65_.jpg,1.0,84.99,False,False,True,False,10K+ bought in past month,"Join Prime to get FREE delivery Today 7 AM - 11 AMOr Non-members get FREE delivery Tue, Sep 15",False,Limited time deal,,,,,,,,False,True,US,,,
B0D4XS1115,"Apple 2024 iPad Air 13-inch, Wi-Fi, 256GB - Purple (Renewed)",771.4,771.4,USD,4.2,242.0,https://www.amazon.com/dp/B0D4XS1115,https://m.media-amazon.com/images/I/71aqwVDcCaL._AC_UY654_QL65_.jpg,1.0,771.4,False,False,False,False,,FREE delivery Sep 27 - Oct 8Or fastest delivery Sep 27 - Oct 6,True,,,,,,,,,False,False,US,,,
B0D3NGN3K1,"Logitech Combo Touch iPad Air 13 inch M2 M3 &amp; M4 - Midnight Black | Detachable keyboard, kickstand, comfortable typing, multi-use mode, compatible with 2024, 2025 and 2026 iPad Air",229.99,229.99,USD,3.8,350.0,https://www.amazon.com/dp/B0D3NGN3K1,https://m.media-amazon.com/images/I/61oiT2XEjfL._AC_UY654_QL65_.jpg,2.0,181.99,False,False,True,False,500+ bought in past month,"Join Prime to get FREE delivery Today 5 PM - 10 PMOr Non-members get FREE delivery Tue, Sep 15",False,,,,,,,,,False,False,US,,,
B0F1FQCL1R,"Tablet 11 inch Android 16 Tablet 2026 Latest Update Octa-Core 128GB+20GB | 4G LTE Tablets, 5G WiFi+Cellular, T-Mobile SIM Card Support, 13+8MP Dual Camera Support, 1TB Expansion HD Touchscreen Tableta",125.98,139.99,USD,4.2,1352.0,https://www.amazon.com/dp/B0F1FQCL1R,https://m.media-amazon.com/images/I/61d0nRJ7UJL._AC_UY654_QL65_.jpg,4.0,99.99,False,False,True,False,500+ bought in past month,"Join Prime to get FREE delivery Today 5 PM - 10 PMOr Non-members get FREE delivery Tue, Sep 15",True,Limited time deal,,,,,,,,False,True,US,,,
B0HF89GGQG,"Android 16 Tablet 10 Inch, 24GB RAM 64GB ROM 1TB,HD IPS,Fast WiFi 6, BT 5.4 | Electronics Tablets with HD IPS Touchscreen, 6000mAh 12H Battery, 2*Cameras Tablets for Kids &amp; Adults, Gifts, Streaming, Work",79.99,133.99,USD,4.4,506.0,https://www.amazon.com/dp/B0HF89GGQG,https://m.media-amazon.com/images/I/71bv3j7wXTL._AC_UY654_QL65_.jpg,1.0,79.99,False,False,True,False,,"Join Prime to get FREE delivery Today 5 PM - 10 PMOr Non-members get FREE delivery Tue, Sep 15",True,,,,,,,,,False,True,US,,,
B0DWJXGM7Q,Android Tablet 10 Inch Tablet With Case Stylus Android 15 Tablets 8GB RAM 32GB ROM Support 1TB Expansion 6000mah Battery 10.1&quot; IPS HD Touchscreen 2MP+8MP Dual Camera WIFI-6 Bluetooth5.0 Tablets,59.99,59.99,USD,4.1,489.0,https://www.amazon.com/dp/B0DWJXGM7Q,https://m.media-amazon.com/images/I/616aoT4YybL._AC_UY654_QL65_.jpg,1.0,59.99,False,False,True,False,500+ bought in past month,"Join Prime to get FREE delivery Today 5 PM - 10 PMOr Non-members get FREE delivery Tue, Sep 15",True,,,,,,,,,False,False,US,,,
B0HGXS9F3P,"URAO Tablet,10.1&quot; Android 16 Tablet Octa-core 36GB+128GB Dual Camera | 1280x800 IPS HD Touchscreen 6000mAh Battery Wi-Fi 6,BT 5.4 GMS 36GB(6+30) RAM 128GB ROM Support 1TB Expansion 5MP+8MP cameras",89.99,149.99,USD,4.8,58.0,https://www.amazon.com/dp/B0HGXS9F3P,https://m.media-amazon.com/images/I/71MLHY2qL2L._AC_UY654_QL65_.jpg,1.0,89.99,False,False,True,False,,"Join Prime to get FREE delivery Today 5 PM - 10 PMOr Non-members get FREE delivery Tue, Sep 15",False,Limited time deal,,,,,,,,False,True,US,,,
